Y 	 3086258 	 3086279 	 1 	 22 	 STR_1607647
Y 	 3086545 	 3086562 	 1 	 18 	 STR_1607648
Y 	 3088644 	 3088660 	 2 	 8.5 	 STR_1607649
Y 	 3092844 	 3092870 	 6 	 4.5 	 STR_1607650
Y 	 3093154 	 3093185 	 1 	 32 	 STR_1607651
Y 	 3093536 	 3093594 	 2 	 29.5 	 STR_1607652
Y 	 3094132 	 3094142 	 1 	 11 	 STR_1607653
Y 	 3096861 	 3096884 	 5 	 4.8 	 STR_1607654
Y 	 3101487 	 3101511 	 4 	 6.25 	 STR_1607655
Y 	 3102418 	 3102434 	 1 	 17 	 STR_1607656
Y 	 3102629 	 3102643 	 1 	 15 	 STR_1607657
Y 	 3112609 	 3112626 	 2 	 9 	 STR_1607658
Y 	 3114465 	 3114481 	 1 	 17 	 STR_1607659
Y 	 3114521 	 3114539 	 4 	 4.75 	 STR_1607660
Y 	 3114989 	 3115002 	 1 	 14 	 STR_1607661
Y 	 3115735 	 3115748 	 1 	 14 	 STR_1607662
Y 	 3118239 	 3118270 	 4 	 8 	 STR_1607663
Y 	 3121237 	 3121264 	 1 	 28 	 STR_1607664
Y 	 3127151 	 3127176 	 6 	 4.33333 	 STR_1607665
Y 	 3128626 	 3128645 	 1 	 20 	 STR_1607666
Y 	 3131152 	 3131199 	 4 	 12 	 DYS393
Y 	 3131458 	 3131527 	 5 	 14 	 DYS446
Y 	 3132755 	 3132781 	 3 	 9 	 STR_1607667
Y 	 3134285 	 3134295 	 1 	 11 	 STR_1607668
Y 	 3136900 	 3136916 	 2 	 8.5 	 STR_1607669
Y 	 3137386 	 3137434 	 5 	 9.8 	 STR_1607670
Y 	 3140375 	 3140396 	 1 	 22 	 STR_1607671
Y 	 3145268 	 3145321 	 6 	 9 	 STR_1607672
Y 	 3146673 	 3146715 	 2 	 21.5 	 STR_1607673
Y 	 3148313 	 3148331 	 3 	 6.33333 	 STR_1607674
Y 	 3148421 	 3148438 	 1 	 18 	 STR_1607675
Y 	 3152231 	 3152295 	 5 	 13 	 STR_1607676
Y 	 3155496 	 3155506 	 1 	 11 	 STR_1607677
Y 	 3158977 	 3158994 	 3 	 6 	 STR_1607678
Y 	 3161577 	 3161592 	 2 	 8 	 STR_1607679
Y 	 3165015 	 3165027 	 1 	 13 	 STR_1607680
Y 	 3165129 	 3165148 	 4 	 5 	 STR_1607681
Y 	 3169921 	 3169950 	 4 	 7.5 	 STR_1607682
Y 	 3171903 	 3171915 	 1 	 13 	 STR_1607683
Y 	 3172454 	 3172480 	 5 	 5.4 	 STR_1607684
Y 	 3174364 	 3174392 	 1 	 29 	 STR_1607685
Y 	 3176023 	 3176036 	 1 	 14 	 STR_1607686
Y 	 3176954 	 3176966 	 2 	 6.5 	 STR_1607687
Y 	 3179243 	 3179263 	 2 	 10.5 	 STR_1607688
Y 	 3179739 	 3179749 	 1 	 11 	 STR_1607689
Y 	 3181858 	 3181877 	 1 	 20 	 STR_1607690
Y 	 3184392 	 3184403 	 2 	 6 	 STR_1607691
Y 	 3186742 	 3186756 	 1 	 15 	 STR_1607692
Y 	 3194193 	 3194203 	 1 	 11 	 STR_1607693
Y 	 3194267 	 3194291 	 1 	 25 	 STR_1607694
Y 	 3199118 	 3199141 	 5 	 4.8 	 STR_1607695
Y 	 3201306 	 3201326 	 3 	 7 	 STR_1607696
Y 	 3205859 	 3205885 	 1 	 27 	 STR_1607697
Y 	 3210657 	 3210690 	 6 	 5.66667 	 STR_1607698
Y 	 3210878 	 3210888 	 1 	 11 	 STR_1607699
Y 	 3211585 	 3211597 	 1 	 13 	 STR_1607700
Y 	 3217533 	 3217551 	 4 	 4.75 	 STR_1607701
Y 	 3218815 	 3218826 	 1 	 12 	 STR_1607702
Y 	 3219191 	 3219215 	 4 	 6.25 	 STR_1607703
Y 	 3220601 	 3220614 	 1 	 14 	 STR_1607704
Y 	 3224597 	 3224624 	 3 	 9.33333 	 STR_1607705
Y 	 3228729 	 3228758 	 4 	 7.5 	 STR_1607706
Y 	 3229150 	 3229192 	 1 	 43 	 STR_1607707
Y 	 3229536 	 3229566 	 2 	 15.5 	 STR_1607708
Y 	 3231589 	 3231624 	 3 	 12 	 STR_1607709
Y 	 3231674 	 3231690 	 2 	 8.5 	 STR_1607710
Y 	 3232254 	 3232266 	 1 	 13 	 STR_1607711
Y 	 3240356 	 3240374 	 1 	 19 	 STR_1607712
Y 	 3240659 	 3240671 	 1 	 13 	 STR_1607713
Y 	 3243741 	 3243761 	 2 	 10.5 	 STR_1607714
Y 	 3247330 	 3247352 	 5 	 4.6 	 STR_1607715
Y 	 3249467 	 3249501 	 2 	 17.5 	 STR_1607716
Y 	 3250697 	 3250710 	 1 	 14 	 STR_1607717
Y 	 3253830 	 3253868 	 1 	 39 	 STR_1607718
Y 	 3254575 	 3254585 	 1 	 11 	 STR_1607719
Y 	 3254852 	 3254873 	 4 	 5.5 	 STR_1607720
Y 	 3256139 	 3256153 	 1 	 15 	 STR_1607721
Y 	 3257061 	 3257077 	 1 	 17 	 STR_1607722
Y 	 3259036 	 3259057 	 1 	 22 	 STR_1607723
Y 	 3264730 	 3264755 	 5 	 5.2 	 STR_1607724
Y 	 3267703 	 3267724 	 2 	 11 	 STR_1607725
Y 	 3268635 	 3268666 	 4 	 8 	 STR_1607726
Y 	 3270925 	 3270949 	 1 	 25 	 STR_1607727
Y 	 3271446 	 3271461 	 1 	 16 	 STR_1607728
Y 	 3271602 	 3271615 	 1 	 14 	 STR_1607729
Y 	 3271645 	 3271655 	 1 	 11 	 STR_1607730
Y 	 3271996 	 3272014 	 4 	 4.75 	 STR_1607731
Y 	 3272929 	 3272952 	 4 	 6 	 STR_1607732
Y 	 3278474 	 3278491 	 4 	 4.5 	 STR_1607733
Y 	 3279702 	 3279737 	 4 	 9 	 DYS554
Y 	 3290615 	 3290631 	 4 	 4.25 	 STR_1607734
Y 	 3295859 	 3295879 	 2 	 10.5 	 STR_1607735
Y 	 3296889 	 3296913 	 2 	 12.5 	 STR_1607736
Y 	 3298986 	 3298996 	 1 	 11 	 STR_1607737
Y 	 3300993 	 3301009 	 1 	 17 	 STR_1607738
Y 	 3301244 	 3301289 	 2 	 23 	 STR_1607739
Y 	 3301428 	 3301444 	 1 	 17 	 STR_1607740
Y 	 3301514 	 3301544 	 5 	 6.2 	 STR_1607741
Y 	 3302784 	 3302796 	 2 	 6.5 	 STR_1607742
Y 	 3302905 	 3302951 	 4 	 11.75 	 STR_1607743
Y 	 3303372 	 3303405 	 4 	 8.5 	 STR_1607744
Y 	 3306196 	 3306243 	 2 	 24 	 STR_1607745
Y 	 3306254 	 3306275 	 2 	 11 	 STR_1607746
Y 	 3317594 	 3317641 	 1 	 48 	 STR_1607747
Y 	 3318503 	 3318533 	 5 	 6.2 	 STR_1607748
Y 	 3319787 	 3319803 	 2 	 8.5 	 STR_1607749
Y 	 3322736 	 3322789 	 2 	 27 	 STR_1607750
Y 	 3324075 	 3324089 	 2 	 7.5 	 STR_1607751
Y 	 3327886 	 3327943 	 2 	 29 	 STR_1607752
Y 	 3328004 	 3328140 	 2 	 68.5 	 STR_1607753
Y 	 3330252 	 3330263 	 1 	 12 	 STR_1607754
Y 	 3331463 	 3331479 	 2 	 8.5 	 STR_1607755
Y 	 3331713 	 3331729 	 3 	 5.66667 	 STR_1607756
Y 	 3341781 	 3341791 	 1 	 11 	 STR_1607757
Y 	 3341846 	 3341872 	 4 	 6.75 	 STR_1607758
Y 	 3342281 	 3342297 	 1 	 17 	 STR_1607759
Y 	 3348699 	 3348721 	 6 	 3.83333 	 STR_1607760
Y 	 3349230 	 3349251 	 1 	 22 	 STR_1607761
Y 	 3350515 	 3350529 	 1 	 15 	 STR_1607762
Y 	 3358530 	 3358547 	 1 	 18 	 STR_1607763
Y 	 3361450 	 3361485 	 1 	 36 	 STR_1607764
Y 	 3363166 	 3363182 	 3 	 5.66667 	 STR_1607765
Y 	 3363319 	 3363333 	 1 	 15 	 STR_1607766
Y 	 3369318 	 3369352 	 2 	 17.5 	 STR_1607767
Y 	 3370563 	 3370629 	 2 	 33.5 	 STR_1607768
Y 	 3373330 	 3373345 	 2 	 8 	 STR_1607769
Y 	 3374049 	 3374098 	 5 	 10 	 STR_1607770
Y 	 3374848 	 3374870 	 1 	 23 	 STR_1607771
Y 	 3378852 	 3378869 	 1 	 18 	 STR_1607772
Y 	 3384535 	 3384547 	 1 	 13 	 STR_1607773
Y 	 3389737 	 3389761 	 2 	 12.5 	 STR_1607774
Y 	 3390896 	 3390916 	 4 	 5.25 	 STR_1607775
Y 	 3391606 	 3391633 	 1 	 28 	 STR_1607776
Y 	 3394330 	 3394358 	 1 	 29 	 STR_1607777
Y 	 3401512 	 3401535 	 4 	 6 	 STR_1607778
Y 	 3403262 	 3403291 	 1 	 30 	 STR_1607779
Y 	 3403445 	 3403487 	 4 	 10.75 	 STR_1607780
Y 	 3403629 	 3403649 	 3 	 7 	 STR_1607781
Y 	 3404732 	 3404742 	 1 	 11 	 STR_1607782
Y 	 3409431 	 3409467 	 3 	 12.3333 	 STR_1607783
Y 	 3410228 	 3410247 	 6 	 3.33333 	 STR_1607784
Y 	 3410550 	 3410565 	 4 	 4 	 STR_1607785
Y 	 3411691 	 3411720 	 1 	 30 	 STR_1607786
Y 	 3411997 	 3412042 	 2 	 23 	 STR_1607787
Y 	 3414300 	 3414315 	 3 	 5.33333 	 STR_1607788
Y 	 3415143 	 3415165 	 4 	 5.75 	 STR_1607789
Y 	 3418379 	 3418391 	 2 	 6.5 	 STR_1607790
Y 	 3418745 	 3418776 	 2 	 16 	 STR_1607791
Y 	 3419983 	 3419994 	 1 	 12 	 STR_1607792
Y 	 3420419 	 3420453 	 5 	 7 	 STR_1607793
Y 	 3423670 	 3423703 	 5 	 6.8 	 STR_1607794
Y 	 3423741 	 3423759 	 4 	 4.75 	 STR_1607795
Y 	 3424498 	 3424512 	 1 	 15 	 STR_1607796
Y 	 3427381 	 3427398 	 6 	 3 	 STR_1607797
Y 	 3428688 	 3428732 	 2 	 22.5 	 STR_1607798
Y 	 3432860 	 3432986 	 2 	 63.5 	 STR_1607799
Y 	 3433728 	 3433742 	 1 	 15 	 STR_1607800
Y 	 3435303 	 3435313 	 1 	 11 	 STR_1607801
Y 	 3436172 	 3436186 	 1 	 15 	 STR_1607802
Y 	 3442827 	 3442845 	 4 	 4.75 	 STR_1607803
Y 	 3443765 	 3443800 	 3 	 12 	 DYS490
Y 	 3446608 	 3446632 	 1 	 25 	 STR_1607804
Y 	 3450486 	 3450511 	 1 	 26 	 STR_1607805
Y 	 3452449 	 3452466 	 6 	 3 	 STR_1607806
Y 	 3459507 	 3459520 	 1 	 14 	 STR_1607807
Y 	 3459670 	 3459682 	 1 	 13 	 STR_1607808
Y 	 3463383 	 3463409 	 5 	 5.4 	 STR_1607809
Y 	 3463852 	 3463869 	 1 	 18 	 STR_1607810
Y 	 3465600 	 3465610 	 1 	 11 	 STR_1607811
Y 	 3467220 	 3467242 	 2 	 11.5 	 STR_1607812
Y 	 3467457 	 3467493 	 2 	 18.5 	 STR_1607813
Y 	 3467517 	 3467615 	 2 	 49.5 	 STR_1607814
Y 	 3469827 	 3469837 	 1 	 11 	 STR_1607815
Y 	 3472344 	 3472362 	 4 	 4.75 	 STR_1607816
Y 	 3473329 	 3473374 	 6 	 7.66667 	 STR_1607817
Y 	 3474544 	 3474558 	 1 	 15 	 STR_1607818
Y 	 3477852 	 3477897 	 2 	 23 	 STR_1607819
Y 	 3478092 	 3478136 	 3 	 15 	 STR_1607820
Y 	 3478319 	 3478337 	 6 	 3.16667 	 STR_1607821
Y 	 3478356 	 3478369 	 1 	 14 	 STR_1607822
Y 	 3480817 	 3480865 	 2 	 24.5 	 STR_1607823
Y 	 3481515 	 3481539 	 1 	 25 	 STR_1607824
Y 	 3482591 	 3482612 	 1 	 22 	 STR_1607825
Y 	 3483595 	 3483609 	 3 	 5 	 STR_1607826
Y 	 3483638 	 3483667 	 2 	 15 	 STR_1607827
Y 	 3483827 	 3483864 	 2 	 19 	 STR_1607828
Y 	 3486386 	 3486397 	 2 	 6 	 STR_1607829
Y 	 3495605 	 3495627 	 6 	 3.83333 	 STR_1607830
Y 	 3501956 	 3501977 	 1 	 22 	 STR_1607831
Y 	 3503422 	 3503436 	 1 	 15 	 STR_1607832
Y 	 3507079 	 3507093 	 1 	 15 	 STR_1607833
Y 	 3507891 	 3507910 	 1 	 20 	 STR_1607834
Y 	 3509669 	 3509687 	 2 	 9.5 	 STR_1607835
Y 	 3511840 	 3511871 	 1 	 32 	 STR_1607836
Y 	 3512021 	 3512046 	 1 	 26 	 STR_1607837
Y 	 3514523 	 3514538 	 1 	 16 	 STR_1607838
Y 	 3520955 	 3520969 	 4 	 3.75 	 STR_1607839
Y 	 3521304 	 3521317 	 1 	 14 	 STR_1607840
Y 	 3522969 	 3522992 	 1 	 24 	 STR_1607841
Y 	 3523167 	 3523270 	 2 	 52 	 STR_1607842
Y 	 3525455 	 3525477 	 1 	 23 	 STR_1607843
Y 	 3528323 	 3528334 	 1 	 12 	 STR_1607844
Y 	 3529573 	 3529585 	 1 	 13 	 STR_1607845
Y 	 3532331 	 3532359 	 1 	 29 	 STR_1607846
Y 	 3534527 	 3534541 	 1 	 15 	 STR_1607847
Y 	 3535988 	 3536002 	 2 	 7.5 	 STR_1607848
Y 	 3542369 	 3542381 	 1 	 13 	 STR_1607849
Y 	 3543167 	 3543180 	 1 	 14 	 STR_1607850
Y 	 3545246 	 3545268 	 3 	 7.66667 	 STR_1607851
Y 	 3545399 	 3545411 	 1 	 13 	 STR_1607852
Y 	 3545724 	 3545734 	 1 	 11 	 STR_1607853
Y 	 3546247 	 3546287 	 2 	 20.5 	 STR_1607854
Y 	 3548671 	 3548687 	 1 	 17 	 STR_1607855
Y 	 3550546 	 3550598 	 1 	 53 	 STR_1607856
Y 	 3557364 	 3557389 	 2 	 13 	 STR_1607857
Y 	 3558247 	 3558270 	 1 	 24 	 STR_1607858
Y 	 3561123 	 3561138 	 2 	 8 	 STR_1607859
Y 	 3561501 	 3561525 	 1 	 25 	 STR_1607860
Y 	 3563087 	 3563102 	 1 	 16 	 STR_1607861
Y 	 3567073 	 3567094 	 6 	 3.66667 	 STR_1607862
Y 	 3567572 	 3567592 	 2 	 10.5 	 STR_1607863
Y 	 3570935 	 3570947 	 1 	 13 	 STR_1607864
Y 	 3571753 	 3571797 	 1 	 45 	 STR_1607865
Y 	 3577570 	 3577587 	 1 	 18 	 STR_1607866
Y 	 3579159 	 3579185 	 2 	 13.5 	 STR_1607867
Y 	 3583050 	 3583074 	 2 	 12.5 	 STR_1607868
Y 	 3587293 	 3587314 	 1 	 22 	 STR_1607869
Y 	 3587454 	 3587468 	 1 	 15 	 STR_1607870
Y 	 3588095 	 3588143 	 2 	 24.5 	 STR_1607871
Y 	 3591848 	 3591870 	 4 	 5.75 	 STR_1607872
Y 	 3595154 	 3595169 	 1 	 16 	 STR_1607873
Y 	 3595329 	 3595346 	 1 	 18 	 STR_1607874
Y 	 3595819 	 3595841 	 4 	 5.75 	 STR_1607875
Y 	 3600121 	 3600152 	 6 	 5.33333 	 STR_1607876
Y 	 3603003 	 3603014 	 1 	 12 	 STR_1607877
Y 	 3603492 	 3603515 	 1 	 24 	 STR_1607878
Y 	 3604622 	 3604657 	 3 	 12 	 STR_1607879
Y 	 3605323 	 3605339 	 4 	 4.25 	 STR_1607880
Y 	 3606673 	 3606691 	 1 	 19 	 STR_1607881
Y 	 3610850 	 3610866 	 1 	 17 	 STR_1607882
Y 	 3611337 	 3611354 	 6 	 3 	 STR_1607883
Y 	 3612128 	 3612165 	 2 	 19 	 STR_1607884
Y 	 3612670 	 3612682 	 1 	 13 	 STR_1607885
Y 	 3614741 	 3614760 	 3 	 6.66667 	 STR_1607886
Y 	 3615473 	 3615486 	 1 	 14 	 STR_1607887
Y 	 3622961 	 3623000 	 2 	 20 	 STR_1607888
Y 	 3623574 	 3623588 	 4 	 3.75 	 STR_1607889
Y 	 3624218 	 3624229 	 2 	 6 	 STR_1607890
Y 	 3627641 	 3627656 	 4 	 4 	 STR_1607891
Y 	 3627672 	 3627779 	 5 	 21.6 	 STR_1607892
Y 	 3628008 	 3628026 	 1 	 19 	 STR_1607893
Y 	 3628361 	 3628396 	 2 	 18 	 STR_1607894
Y 	 3628710 	 3628735 	 1 	 26 	 STR_1607895
Y 	 3629183 	 3629201 	 4 	 4.75 	 STR_1607896
Y 	 3637945 	 3637961 	 5 	 3.4 	 STR_1607897
Y 	 3638583 	 3638593 	 1 	 11 	 STR_1607898
Y 	 3640451 	 3640462 	 4 	 3 	 DYS526b.1
Y 	 3640483 	 3640578 	 4 	 24 	 DYS526b.2
Y 	 3640683 	 3640739 	 4 	 14.25 	 DYS526b.3
Y 	 3640684 	 3640739 	 4 	 14 	 DYS526a
Y 	 3640831 	 3640878 	 4 	 12 	 DYS505
Y 	 3640969 	 3641170 	 5 	 40.4 	 STR_1607899
Y 	 3641317 	 3641327 	 1 	 11 	 STR_1607900
Y 	 3643270 	 3643283 	 1 	 14 	 STR_1607901
Y 	 3646715 	 3646725 	 1 	 11 	 STR_1607902
Y 	 3646873 	 3646887 	 1 	 15 	 STR_1607903
Y 	 3655076 	 3655097 	 1 	 22 	 STR_1607904
Y 	 3658738 	 3658759 	 4 	 5.5 	 STR_1607905
Y 	 3662167 	 3662184 	 2 	 9 	 STR_1607906
Y 	 3662606 	 3662653 	 2 	 24 	 STR_1607907
Y 	 3663153 	 3663185 	 6 	 5.5 	 STR_1607908
Y 	 3670563 	 3670587 	 6 	 4.16667 	 STR_1607909
Y 	 3676510 	 3676520 	 1 	 11 	 STR_1607910
Y 	 3677577 	 3677603 	 5 	 5.4 	 STR_1607911
Y 	 3679660 	 3679699 	 4 	 10 	 DYS572
Y 	 3679803 	 3679817 	 4 	 3.75 	 STR_1607912
Y 	 3690324 	 3690353 	 3 	 10 	 STR_1607913
Y 	 3695725 	 3695738 	 1 	 14 	 STR_1607914
Y 	 3700108 	 3700127 	 1 	 20 	 STR_1607915
Y 	 3702820 	 3702852 	 2 	 16.5 	 STR_1607916
Y 	 3706713 	 3706728 	 2 	 8 	 STR_1607917
Y 	 3706836 	 3706861 	 2 	 13 	 STR_1607918
Y 	 3707260 	 3707273 	 2 	 7 	 STR_1607919
Y 	 3707430 	 3707440 	 1 	 11 	 STR_1607920
Y 	 3709200 	 3709216 	 1 	 17 	 STR_1607921
Y 	 3710058 	 3710084 	 2 	 13.5 	 STR_1607922
Y 	 3717057 	 3717067 	 1 	 11 	 STR_1607923
Y 	 3728570 	 3728624 	 6 	 9.16667 	 STR_1607924
Y 	 3732939 	 3732966 	 6 	 4.66667 	 STR_1607925
Y 	 3737448 	 3737459 	 2 	 6 	 STR_1607926
Y 	 3737751 	 3737769 	 5 	 3.8 	 STR_1607927
Y 	 3739341 	 3739355 	 2 	 7.5 	 STR_1607928
Y 	 3742476 	 3742490 	 2 	 7.5 	 STR_1607929
Y 	 3744244 	 3744254 	 1 	 11 	 STR_1607930
Y 	 3746225 	 3746237 	 1 	 13 	 STR_1607931
Y 	 3746319 	 3746338 	 5 	 4 	 STR_1607932
Y 	 3750534 	 3750548 	 4 	 3.75 	 STR_1607933
Y 	 3752138 	 3752161 	 4 	 6 	 STR_1607934
Y 	 3755200 	 3755237 	 4 	 9.5 	 STR_1607935
Y 	 3755402 	 3755422 	 1 	 21 	 STR_1607936
Y 	 3756138 	 3756151 	 2 	 7 	 STR_1607937
Y 	 3762470 	 3762486 	 5 	 3.4 	 STR_1607938
Y 	 3763440 	 3763465 	 1 	 26 	 STR_1607939
Y 	 3764922 	 3764946 	 3 	 8.33333 	 STR_1607940
Y 	 3765761 	 3765772 	 1 	 12 	 STR_1607941
Y 	 3768650 	 3768675 	 5 	 5.2 	 STR_1607942
Y 	 3769970 	 3769981 	 1 	 12 	 STR_1607943
Y 	 3774372 	 3774392 	 1 	 21 	 STR_1607944
Y 	 3775830 	 3775841 	 1 	 12 	 STR_1607945
Y 	 3776719 	 3776744 	 2 	 13 	 STR_1607946
Y 	 3778578 	 3778589 	 1 	 12 	 STR_1607947
Y 	 3787629 	 3787646 	 4 	 4.5 	 STR_1607948
Y 	 3788672 	 3788684 	 1 	 13 	 STR_1607949
Y 	 3789512 	 3789526 	 3 	 5 	 STR_1607950
Y 	 3790802 	 3790819 	 2 	 9 	 STR_1607951
Y 	 3790839 	 3790921 	 2 	 41.5 	 STR_1607952
Y 	 3791284 	 3791301 	 2 	 9 	 STR_1607953
Y 	 3792257 	 3792300 	 3 	 14.6667 	 STR_1607954
Y 	 3795113 	 3795124 	 1 	 12 	 STR_1607955
Y 	 3796334 	 3796351 	 2 	 9 	 STR_1607956
Y 	 3796646 	 3796658 	 1 	 13 	 STR_1607957
Y 	 3800076 	 3800127 	 2 	 26 	 STR_1607958
Y 	 3804603 	 3804644 	 6 	 7 	 STR_1607959
Y 	 3804733 	 3804761 	 1 	 29 	 STR_1607960
Y 	 3809137 	 3809167 	 1 	 31 	 STR_1607961
Y 	 3809526 	 3809561 	 6 	 6 	 STR_1607962
Y 	 3810071 	 3810086 	 4 	 4 	 STR_1607963
Y 	 3811121 	 3811148 	 6 	 4.66667 	 STR_1607964
Y 	 3812701 	 3812735 	 1 	 35 	 STR_1607965
Y 	 3816690 	 3816701 	 1 	 12 	 STR_1607966
Y 	 3816969 	 3817005 	 6 	 6.16667 	 STR_1607967
Y 	 3820875 	 3820894 	 1 	 20 	 STR_1607968
Y 	 3821097 	 3821110 	 2 	 7 	 STR_1607969
Y 	 3822963 	 3823014 	 2 	 26 	 STR_1607970
Y 	 3823834 	 3823845 	 2 	 6 	 STR_1607971
Y 	 3827501 	 3827517 	 1 	 17 	 STR_1607972
Y 	 3828581 	 3828593 	 2 	 6.5 	 STR_1607973
Y 	 3829696 	 3829714 	 4 	 4.75 	 STR_1607974
Y 	 3831064 	 3831085 	 4 	 5.5 	 STR_1607975
Y 	 3831414 	 3831428 	 1 	 15 	 STR_1607976
Y 	 3832234 	 3832278 	 2 	 22.5 	 STR_1607977
Y 	 3833653 	 3833668 	 1 	 16 	 STR_1607978
Y 	 3833764 	 3833777 	 2 	 7 	 STR_1607979
Y 	 3833954 	 3833967 	 2 	 7 	 STR_1607980
Y 	 3836693 	 3836720 	 4 	 7 	 STR_1607981
Y 	 3837723 	 3837752 	 1 	 30 	 STR_1607982
Y 	 3838602 	 3838632 	 1 	 31 	 STR_1607983
Y 	 3845141 	 3845151 	 1 	 11 	 STR_1607984
Y 	 3845448 	 3845469 	 2 	 11 	 STR_1607985
Y 	 3845725 	 3845753 	 2 	 14.5 	 STR_1607986
Y 	 3851280 	 3851319 	 2 	 20 	 STR_1607987
Y 	 3853726 	 3853741 	 2 	 8 	 STR_1607988
Y 	 3853807 	 3853822 	 2 	 8 	 STR_1607989
Y 	 3854458 	 3854482 	 2 	 12.5 	 STR_1607990
Y 	 3856671 	 3856689 	 4 	 4.75 	 STR_1607991
Y 	 3859264 	 3859278 	 1 	 15 	 STR_1607992
Y 	 3863080 	 3863090 	 1 	 11 	 STR_1607993
Y 	 3863246 	 3863260 	 1 	 15 	 STR_1607994
Y 	 3863606 	 3863626 	 4 	 5.25 	 STR_1607995
Y 	 3866260 	 3866272 	 1 	 13 	 STR_1607996
Y 	 3867535 	 3867546 	 1 	 12 	 STR_1607997
Y 	 3870954 	 3870966 	 1 	 13 	 STR_1607998
Y 	 3873187 	 3873214 	 1 	 28 	 STR_1607999
Y 	 3873882 	 3873906 	 4 	 6.25 	 STR_1608000
Y 	 3876728 	 3876766 	 6 	 6.5 	 STR_1608001
Y 	 3878645 	 3878659 	 1 	 15 	 STR_1608002
Y 	 3882213 	 3882239 	 5 	 5.4 	 STR_1608003
Y 	 3882276 	 3882296 	 4 	 5.25 	 STR_1608004
Y 	 3883369 	 3883379 	 1 	 11 	 STR_1608005
Y 	 3884953 	 3884973 	 1 	 21 	 STR_1608006
Y 	 3889020 	 3889034 	 1 	 15 	 STR_1608007
Y 	 3889815 	 3889831 	 2 	 8.5 	 STR_1608008
Y 	 3890079 	 3890340 	 2 	 131 	 STR_1608009
Y 	 3890420 	 3890434 	 2 	 7.5 	 STR_1608010
Y 	 3895745 	 3895777 	 5 	 6.6 	 STR_1608011
Y 	 3896649 	 3896666 	 1 	 18 	 STR_1608012
Y 	 3896981 	 3896992 	 2 	 6 	 STR_1608013
Y 	 3899218 	 3899234 	 2 	 8.5 	 STR_1608014
Y 	 3899455 	 3899470 	 1 	 16 	 STR_1608015
Y 	 3900195 	 3900206 	 1 	 12 	 STR_1608016
Y 	 3900773 	 3900816 	 6 	 7.33333 	 STR_1608017
Y 	 3901378 	 3902942 	 2 	 782.5 	 STR_1608018
Y 	 3903553 	 3903565 	 2 	 6.5 	 STR_1608019
Y 	 3908466 	 3908493 	 3 	 9.33333 	 STR_1608020
Y 	 3908946 	 3908960 	 1 	 15 	 STR_1608021
Y 	 3909110 	 3909137 	 1 	 28 	 STR_1608022
Y 	 3910071 	 3910082 	 1 	 12 	 STR_1608023
Y 	 3912217 	 3912247 	 1 	 31 	 STR_1608024
Y 	 3916935 	 3916954 	 1 	 20 	 STR_1608025
Y 	 3917409 	 3917425 	 1 	 17 	 STR_1608026
Y 	 3918091 	 3918116 	 5 	 5.2 	 STR_1608027
Y 	 3922184 	 3922199 	 1 	 16 	 STR_1608028
Y 	 3923067 	 3923091 	 4 	 6.25 	 STR_1608029
Y 	 3930084 	 3930095 	 1 	 12 	 STR_1608030
Y 	 3930564 	 3930637 	 2 	 37 	 STR_1608031
Y 	 3930648 	 3930861 	 2 	 107 	 STR_1608032
Y 	 3932671 	 3932711 	 4 	 10.25 	 STR_1608033
Y 	 3933445 	 3933459 	 2 	 7.5 	 STR_1608034
Y 	 3941029 	 3941053 	 2 	 12.5 	 STR_1608035
Y 	 3942641 	 3942655 	 1 	 15 	 STR_1608036
Y 	 3947176 	 3947198 	 6 	 3.83333 	 STR_1608037
Y 	 3949407 	 3949426 	 1 	 20 	 STR_1608038
Y 	 3952341 	 3952380 	 2 	 20 	 STR_1608039
Y 	 3956692 	 3956722 	 2 	 15.5 	 STR_1608040
Y 	 3957616 	 3957671 	 5 	 11.2 	 STR_1608041
Y 	 3958193 	 3958212 	 4 	 5 	 STR_1608042
Y 	 3960353 	 3960385 	 2 	 16.5 	 STR_1608043
Y 	 3961182 	 3961201 	 1 	 20 	 STR_1608044
Y 	 3963764 	 3963774 	 1 	 11 	 STR_1608045
Y 	 3963834 	 3963855 	 1 	 22 	 STR_1608046
Y 	 3963928 	 3963955 	 6 	 4.66667 	 STR_1608047
Y 	 3965597 	 3965622 	 5 	 5.2 	 STR_1608048
Y 	 3968646 	 3968658 	 1 	 13 	 STR_1608049
Y 	 3970483 	 3970494 	 1 	 12 	 STR_1608050
Y 	 3970907 	 3970917 	 1 	 11 	 STR_1608051
Y 	 3970981 	 3971002 	 1 	 22 	 STR_1608052
Y 	 3979835 	 3979863 	 4 	 7.25 	 STR_1608053
Y 	 3980835 	 3980854 	 1 	 20 	 STR_1608054
Y 	 3981577 	 3981603 	 5 	 5.4 	 STR_1608055
Y 	 3984668 	 3984679 	 1 	 12 	 STR_1608056
Y 	 3985160 	 3985184 	 2 	 12.5 	 STR_1608057
Y 	 3986138 	 3986188 	 4 	 12.75 	 STR_1608058
Y 	 3989176 	 3989193 	 2 	 9 	 STR_1608059
Y 	 3990665 	 3990709 	 1 	 45 	 STR_1608060
Y 	 3991946 	 3991987 	 2 	 21 	 STR_1608061
Y 	 3993468 	 3993483 	 1 	 16 	 STR_1608062
Y 	 3994415 	 3994437 	 4 	 5.75 	 STR_1608063
